user,user,cpm,error_rate,dwell_avg,dwell_std,flight_avg,flight_std,click_dwell_avg,click_flight_avg,pressure_touch,scroll_x,scroll_y,double_click,swipe_speed_avg,tilt_angle_avg
user11,M,12.16,,2.2,2.77,1755.75,1311.87,0,0,0.10 (Soft Touch),400.52,849.73,,,18.43
user11,M,13.14,,3.6,2.7,1379.5,189.65,0,0,0.10 (Soft Touch),466.75,881.03,,,28.14
user11,M,18.67,,2.6,2.3,725.5,632.56,0,0,0.10 (Soft Touch),463.2,849.73,,,28.76
user11,M,21.2,,2.2,0.84,1183.25,757.21,0,0,0.10 (Soft Touch),432.82,827.55,,,30.69
user11,M,43.04,12,4.6,3.14,983.33,1836.32,0,0,0.10 (Soft Touch),363.13,827.55,,,27.24
user11,M,32.63,,2.8,1.3,594,290.46,0,0,0.10 (Soft Touch),434.35,827.55,,,32.64
user11,M,23.17,,3.2,1.3,806.75,245.2,0,0,0.10 (Soft Touch),404.97,827.55,,,28.92
user11,M,22.21,,3.6,2.7,1284.75,174.71,0,0,0.10 (Soft Touch),393.17,827.55,,,30.14
user11,M,28.37,,3.2,2.77,1124,567.4,0,0,0.10 (Soft Touch),364.47,827.55,,,31.61
user11,M,34.96,,2.8,1.3,837.5,628.85,0,0,0.10 (Soft Touch),348.03,827.55,,,33.45
user11,M,31.03,1,4.71,4.23,1166.33,673.72,0,0,0.10 (Soft Touch),396.65,827.55,,,32
user11,M,27.76,,4.8,6.26,1098.75,216.4,0,0,0.10 (Soft Touch),423.87,827.55,,,30.12
user11,M,32.47,,1.4,0.89,866.25,394.49,0,0,0.10 (Soft Touch),411.03,827.55,,,31.62
user11,M,30.31,,3.4,2.19,809.25,631.3,0,0,0.10 (Soft Touch),408.3,827.55,,,32.73
user11,M,31.48,,4,3.94,824.75,375.2,0,0,0.10 (Soft Touch),381.57,827.55,,,32.43
user11,M,35,1,3.29,2.29,792.83,170.39,0,0,0.10 (Soft Touch),409.32,827.55,,,32.89
user11,M,38.81,1,4,3.74,908,500.7,0,0,0.10 (Soft Touch),394.32,827.55,,,31.56
user11,M,33.32,1,3.86,2.27,1005.5,292.72,0,0,0.10 (Soft Touch),392.33,827.55,,,32.31
user11,M,28.11,,2,1.22,994,238.61,0,0,0.10 (Soft Touch),386.88,849.73,,,33.11
user11,M,37.42,1,3.29,1.6,922,328.14,0,0,0.10 (Soft Touch),407.8,849.73,,,33.1
user11,M,21.07,1,2.86,1.46,972,123.07,0,0,0.10 (Soft Touch),333.18,827.55,,,35.2
user11,M,23.75,,5,1.58,1525.25,420.22,0,0,0.10 (Soft Touch),408.95,827.55,,,30.54
user11,M,23.36,,3.8,2.95,991.5,459.06,0,0,0.10 (Soft Touch),1251.15,1925.7,,,29.52
user11,M,64.61,9,4.38,4.61,596.6,722.47,0,0,0.10 (Soft Touch),1251.15,1925.7,,,44.41
user11,M,30.11,,2.8,0.84,604,297.69,0,0,0.10 (Soft Touch),1251.15,1925.7,,,43.09
user11,M,64.01,12,4.3,3.2,733.05,955.42,0,0,0.10 (Soft Touch),1251.15,1925.7,,,38.77
user11,M,61.88,12,3.61,2.41,716.36,1000.37,0,0,0.10 (Soft Touch),1251.15,1925.7,,,31.64
user11,M,25.67,,1.6,0.89,1049,374.25,0,0,0.10 (Soft Touch),1251.15,1903.52,,,76.58
user11,M,34.08,1,2.29,1.11,1036.5,402.98,0,0,0.10 (Soft Touch),1251.15,1925.7,,,78.06
user11,M,32.29,1,3.71,2.06,948,370.47,0,0,0.10 (Soft Touch),1251.15,1925.7,,,83.03
user11,M,26.02,,2.6,1.82,1338.5,153.03,0,0,0.10 (Soft Touch),1251.15,1925.7,,,80.1
user11,M,25.4,1,2.57,1.13,967.83,478.23,0,0,0.10 (Soft Touch),1251.15,1925.7,,,84.68
user11,M,26.17,,3.4,2.19,1430.75,344.82,0,0,0.10 (Soft Touch),1251.15,1925.7,,,82.18
user11,M,24.4,,3.2,1.3,1314.25,297.24,0,0,0.10 (Soft Touch),1251.15,1925.7,,,81.17
user11,M,21.06,,2,1,1475.5,703.01,0,0,0.10 (Soft Touch),1289.57,2007.68,,,84.01
user11,M,55.22,10,4.95,4.33,823.8,935.49,0,0,0.10 (Soft Touch),1251.15,1925.7,,,81.44
user11,M,31.29,,3.4,3.21,1066,765.93,0,0,0.10 (Soft Touch),1170.57,1885.07,,,84.03
user11,M,29.58,,1.6,0.55,1071.25,210.01,0,0,0.10 (Soft Touch),1251.15,1903.52,,,83.17
user11,M,32.36,,3.8,2.49,987,331.95,0,0,0.10 (Soft Touch),1166.85,1921.85,,,84.5
user11,M,43.01,2,2.67,1,834,422.08,0,0,0.10 (Soft Touch),1251.15,1925.7,,,83.19
user11,M,29.35,,3.2,1.79,825.25,607.09,0,0,0.10 (Soft Touch),1128.95,1870.83,,,84.49
user11,M,30.23,,2.6,1.52,977,315.64,0,0,0.10 (Soft Touch),1251.15,1925.7,,,84.02
user11,M,30.21,,2.2,0.84,881.25,464.53,0,0,0.10 (Soft Touch),1251.15,1925.7,,,87.63
user11,M,30.11,,2,0.71,900.5,304.09,0,0,0.10 (Soft Touch),1251.15,1925.7,,,88.61
user11,M,34.15,1,2.71,2.06,1147,631.69,0,0,0.10 (Soft Touch),1251.15,1903.52,,,82.98
user11,M,33.19,1,1.86,1.07,1199,319.6,0,0,0.10 (Soft Touch),1314.32,1931.37,,,83.77
user11,M,30.08,,2,0.71,1182.25,275.41,0,0,0.10 (Soft Touch),1251.15,1925.7,,,84.01
user11,M,29.68,,4.6,2.61,1242.5,168.2,0,0,0.10 (Soft Touch),1251.15,1925.7,,,82.85
user11,M,54.22,10,3.96,3.76,856.05,850.43,0,0,0.10 (Soft Touch),1251.15,1925.7,,,83.62
user11,M,32.32,1,3.86,3.58,963.17,263.49,0,0,0.10 (Soft Touch),1251.15,1925.7,,,84.22
user11,M,28.81,,3,1.58,1167.5,145.52,0,0,0.10 (Soft Touch),1241.73,1933.58,,,86.84
user11,M,21.29,,2.6,0.55,888,627.42,0,0,0.10 (Soft Touch),1251.15,1925.7,,,24.85
user11,M,26.2,,2.6,1.14,1330.5,233.77,0,0,0.10 (Soft Touch),1251.15,1903.52,,,33.49
user11,M,25.8,,2.2,0.84,1210.25,736.87,0,0,0.10 (Soft Touch),1251.15,1925.7,,,87.72
user11,M,37.44,1,4.29,6.07,943.5,510.75,0,0,0.10 (Soft Touch),1182.88,1907.53,,,57.03
user11,M,24.08,,3.4,3.13,1013.5,486.51,0,0,0.10 (Soft Touch),1251.15,1925.7,,,77.69
user11,M,24.08,,3.4,3.13,1013.5,486.51,0,0,0.10 (Soft Touch),1251.15,1925.7,,,76.61
user11,M,17.63,1,4.14,3.8,1148.5,278.6,0,0,0.10 (Soft Touch),1251.15,1925.7,,,56.01
user11,M,62.85,10,3.1,2.27,653.68,1001.23,0,0,0.10 (Soft Touch),1251.15,1903.52,,,73.69
user11,M,27.34,,3,2.83,881.75,447,0,0,0.10 (Soft Touch),1251.15,1925.7,,,61.51
user11,M,30,,2.2,0.45,708.25,377.5,0,0,0.10 (Soft Touch),1121.52,1863.03,,,75.24
user11,M,34.24,1,3.86,3.63,1193.17,482.67,0,0,0.10 (Soft Touch),1251.15,1925.7,,,72.45
user11,M,29.08,,3.2,2.17,1044.25,277.17,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.79
user11,M,27.36,,5.8,7.09,1301.25,283.17,0,0,0.10 (Soft Touch),1251.15,1925.7,,,70.18
user11,M,39.63,1,3.57,1.9,910.17,242.31,0,0,0.10 (Soft Touch),1251.15,1925.7,,,70.68
user11,M,27.3,,4.4,3.78,977,777.65,0,0,0.10 (Soft Touch),1251.15,1925.7,,,72.26
user11,M,34.8,1,2.71,1.5,898.17,276.06,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.1
user11,M,29.25,,2.6,1.14,775.75,503.86,0,0,0.10 (Soft Touch),1300.58,1951.8,,,75.51
user11,M,21.06,,3,0.71,1510.75,221.26,0,0,0.10 (Soft Touch),1251.15,1925.7,,,70.76
user11,M,21.1,,2.4,1.14,1767.25,695.19,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.98
user11,M,30.06,,2.4,1.14,1067.25,146.27,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.85
user11,M,33.79,,3.2,1.3,781.5,307.04,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.84
user11,M,32.03,,4.2,3.49,938.25,525.57,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.86
user11,M,33.94,1,2.43,1.27,1137.5,622.24,0,0,0.10 (Soft Touch),1251.15,1925.7,,,74.29
user11,M,30.34,,4.6,4.16,1015.75,586.5,0,0,0.10 (Soft Touch),1251.15,1925.7,,,76.3
user11,M,38.82,,1.8,0.84,744.75,235.22,0,0,0.10 (Soft Touch),1251.15,1925.7,,,74.07
user11,M,47.44,10,4.75,2.97,1045.63,1419.83,0,0,0.10 (Soft Touch),1251.15,1925.7,,,70.15
user11,M,26.2,,3.2,1.1,1078,567.7,0,0,0.10 (Soft Touch),1237.65,1932.85,,,72.3
user11,M,27.85,,3.4,2.79,1083.25,626.47,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.33
user11,M,27.23,,2.2,0.45,1275.5,133.58,0,0,0.10 (Soft Touch),1251.15,1925.7,,,71.25
user11,M,27.23,,2.2,0.45,1275.5,133.58,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.11
user11,M,26.99,,2,0,1204.5,167.12,0,0,0.10 (Soft Touch),1251.15,1925.7,,,74.07
user11,M,47.74,1,2.14,1.35,716.33,405.8,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.5
user11,M,30.51,,2.8,2.49,1310.5,209.18,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.11
user11,M,27.92,,2.6,1.67,1181,679.84,0,0,0.10 (Soft Touch),1187.55,1876.8,,,74.32
user11,M,54.71,9,3.58,2.78,871.28,1105.4,0,0,0.10 (Soft Touch),1251.15,1925.7,,,74.68
user11,M,27.02,,2.6,1.34,1283.5,653.13,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.52
user11,M,30.86,,3,1.22,1121.5,421.43,0,0,0.10 (Soft Touch),1251.15,1903.52,,,73.59
user11,M,39.01,1,3.14,2.61,935.17,295.94,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.1
user11,M,27.42,,2.4,0.55,1348.25,414.55,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.64
user11,M,35.77,,2.6,1.14,866.5,510.03,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.04
user11,M,30.9,,2.8,0.84,1212.75,357.14,0,0,0.10 (Soft Touch),1251.15,1903.52,,,72.6
user11,M,31.25,,4,2.55,1174.25,291.45,0,0,0.10 (Soft Touch),1251.15,1903.52,,,75.56
user11,M,33.1,,4.2,0.84,859,409.88,0,0,0.10 (Soft Touch),1251.15,1925.7,,,71.92
user11,M,28.02,,2.6,1.14,993,320.14,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.95
user11,M,36.13,1,2.86,1.46,850.83,294.64,0,0,0.10 (Soft Touch),1225.05,1933.7,,,75.83
user11,M,30.02,,3.2,2.28,1139.75,194.04,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.06
user11,M,27.66,,3.6,2.3,1158.5,363.57,0,0,0.10 (Soft Touch),1169.7,1883.3,,,73.29
user11,M,24.8,,3.8,3.63,1020,100.29,0,0,0.10 (Soft Touch),1251.15,1925.7,,,75.88
user11,M,30.47,,2.4,0.55,937,352.66,0,0,0.10 (Soft Touch),1231.28,1942.82,,,75.18
user11,M,60.43,9,4.42,3.85,701.56,1072.88,0,0,0.10 (Soft Touch),1251.15,1925.7,,,71.2
user11,M,35.01,,2.4,0.89,851.75,465.92,0,0,0.10 (Soft Touch),1251.15,1925.7,,,72.24
user11,M,31.64,,4,3.08,746.75,273.37,0,0,0.10 (Soft Touch),1251.15,1925.7,,,73.18
user11,M,32.33,,2.8,1.79,985.5,85.5,0,0,0.10 (Soft Touch),1251.15,1925.7,,,68.53
user11,M,32.97,,2,1.22,762.5,514.4,0,0,0.10 (Soft Touch),1251.15,1925.7,,,5.75
user11,M,36.26,,1.2,0.84,824.75,523.1,0,0,0.10 (Soft Touch),1120.17,1874.88,,,5.96
user11,M,29.41,,2.2,1.64,1290,505.18,0,0,0.10 (Soft Touch),1251.15,1925.7,,,4.71
user11,M,31.98,1,2.57,1.51,1078.83,486.85,0,0,0.10 (Soft Touch),1251.15,1925.7,,,10.66
user11,M,28.71,,1.4,0.55,1385.75,262.32,0,0,0.10 (Soft Touch),1236.77,1952.88,,,17.31
user12,M,14.82,,2.8,2.68,572.75,442.13,0,0,0.10 (Soft Touch),331.1,824.3,,,48.08
user12,M,26.74,1,4.71,4.68,974.33,858.25,0,0,0.10 (Soft Touch),336.98,824.3,,,59.04
user12,M,30.11,2,6.67,4.12,1018.13,514.87,0,0,0.10 (Soft Touch),335.55,824.3,,,59.15
user12,M,17.71,,4.8,3.42,1243.5,825.48,0,0,0.10 (Soft Touch),343.82,824.3,,,58.01
user12,M,16.02,,3,0.71,1619,695.28,0,0,0.10 (Soft Touch),352.35,824.3,,,58.08
user12,M,15.92,,4,3.39,1395.25,971.04,0,0,0.10 (Soft Touch),339.8,824.3,,,54.1
user12,M,19.48,,4.4,1.14,1189.25,505.23,0,0,0.10 (Soft Touch),318.35,802.48,,,60.79
user12,M,18.96,,5.6,2.88,1249,531.21,0,0,0.10 (Soft Touch),6.73,507.57,,,48.34
user12,M,18.26,,4,2.65,1344,487.03,0,0,0.10 (Soft Touch),5.42,0,,,45.39
user12,M,24.37,1,4.71,1.98,1005.83,562.13,0,0,0.10 (Soft Touch),330.33,796.53,,,46.4
user12,M,17.15,,4,2.35,2224.25,1249.72,0,0,0.10 (Soft Touch),18.5,0,,,45.78
user12,M,17.2,,4.4,2.19,1646.5,1013.95,0,0,0.50 (Medium Touch),14.15,1.43,,,39.18
user12,M,21.26,1,3.86,2.73,1295.67,416,0,0,0.50 (Medium Touch),50.02,0,,,39
user12,M,18.85,,4.8,2.59,953.5,284.31,0,0,0.10 (Soft Touch),330.33,796.53,,,38.82
user12,M,20.6,1,5.71,3.95,1797,623.56,0,0,0.50 (Medium Touch),37.15,0,,,46.14
user12,M,25.13,1,4.86,2.48,1125.83,569.53,0,0,0.10 (Soft Touch),34.03,507.57,,,36.81
user12,M,25.13,1,4.86,2.48,1125.83,569.53,0,0,0.50 (Medium Touch),34.03,0,,,36.14
user12,M,19.78,,4.8,3.03,1452,526.75,0,0,0.50 (Medium Touch),8.3,37.8,,,37.24
user12,M,21.58,,3.4,2.07,654,443.15,0,0,0.50 (Medium Touch),2.77,0,,,39.63
user12,M,21.58,,3.4,2.07,654,443.15,0,0,0.50 (Medium Touch),2.77,0,,,39.59
user12,M,19.08,,4.4,2.3,1126.75,598.35,0,0,0.50 (Medium Touch),0,0,,,38.96
user12,M,24.59,,2.8,0.45,1091,532.21,0,0,0.10 (Soft Touch),13.45,507.57,,,38.01
user12,M,30.86,1,5.43,3.69,1023.17,549.32,0,0,0.10 (Soft Touch),330.33,796.53,,,34.53
user12,M,12.57,,3.4,1.52,2945.25,2685.14,0,0,0.50 (Medium Touch),9.88,0,,,37.34
user12,M,19.59,,3.8,2.17,1243,315.33,0,0,0.50 (Medium Touch),20.65,0,,,23.25
user12,M,19.47,,4.4,2.3,1362.75,195.54,0,0,0.50 (Medium Touch),59.13,507.57,,,23.36
user12,M,32.96,1,5.29,2.21,692.5,389.49,0,0,0.10 (Soft Touch),31.65,27.13,,,22.94
user12,M,19.8,,3,1,1158.75,533.51,0,0,0.50 (Medium Touch),19.78,507.57,,,22.94
user12,M,19.96,,2.6,0.89,1301,991.44,0,0,0.50 (Medium Touch),29.67,0,,,24.78
user12,M,13.27,,3.8,2.49,1092.5,615.38,0,0,0.50 (Medium Touch),0,18.7,,,20.97
user12,M,26.94,,3.8,2.28,1036.25,432.75,0,0,0.50 (Medium Touch),330.33,796.53,,,17.04
user12,M,36.45,9,4.45,3.02,893.29,1185.7,0,0,0.10 (Soft Touch),330.33,774.72,,,47.41
user12,M,36.45,9,4.45,3.02,893.29,1185.7,0,0,0.50 (Medium Touch),108.83,144.25,,,49.39
user12,M,18.05,,4.4,2.61,1011,562.34,0,0,0.10 (Soft Touch),330.33,796.53,,,69.25
user12,M,18.63,,5.2,2.28,1098.25,397.66,0,0,0.10 (Soft Touch),24.13,0,,,70.94
user12,M,45.84,3,6,2.93,682.9,542.85,0,0,0.50 (Medium Touch),15.43,0,,,69.99
user12,M,25.29,4,6.38,4.44,894.92,624.63,0,0,0.50 (Medium Touch),27.7,515.17,,,70.79
user12,M,19.02,,2.8,1.48,1359.75,764.37,0,0,0.50 (Medium Touch),4.35,507.57,,,71.79
user12,M,20.17,,4.6,2.41,1414.5,160.41,0,0,0.10 (Soft Touch),330.33,796.53,,,72.97
user12,M,17.31,,3.4,1.52,883,291.25,0,0,0.10 (Soft Touch),330.33,796.53,,,67.6
user12,M,17.31,,3.4,1.52,883,291.25,0,0,0.10 (Soft Touch),330.33,796.53,,,69.62
user12,M,9.7,,3,2.45,822.5,357.98,0,0,0.10 (Soft Touch),330.33,796.53,,,47.53
user12,M,16,,2.8,0.84,1477.25,419.24,0,0,0.10 (Soft Touch),0,0,,,39.66
user12,M,27.37,,3.6,4.22,990.5,463.98,0,0,0.10 (Soft Touch),3.57,0,,,54.01
user12,M,29.22,,2.8,1.3,1048.5,482.47,0,0,0.50 (Medium Touch),13.05,507.57,,,57.68
user12,M,18.42,,2.8,1.3,1171.25,101.13,0,0,0.50 (Medium Touch),80.77,507.57,,,54.38
user12,M,29.82,,4.6,2.7,1093.25,1015.99,0,0,0.10 (Soft Touch),0,507.57,,,55.97
user12,M,25.5,,3.8,1.48,1186.5,165.98,0,0,0.50 (Medium Touch),17.8,507.57,,,57.16
user12,M,24.49,,2.8,2.39,851,620.86,0,0,0.10 (Soft Touch),9.1,507.57,,,59.3
user12,M,19.74,,4.4,2.41,1011,698.54,0,0,0.50 (Medium Touch),25.72,0,1,,62.35
user12,M,20.85,1,4.86,4.14,1566.83,1092.42,0,0,0.10 (Soft Touch),0,507.57,,,24.6
user12,M,28.65,,1.8,0.84,974.5,538.95,0,0,0.10 (Soft Touch),16.98,0,,,30.9
user12,M,20.13,,3.8,2.49,951.25,541.28,0,0,0.50 (Medium Touch),80.77,507.57,1,,49.99
user12,M,29.85,1,5.43,4.83,858.33,403.38,0,0,0.50 (Medium Touch),0,27.25,,,64.67
user12,M,36.42,1,4.14,3.53,1067.33,312.11,0,0,0.50 (Medium Touch),22.15,507.57,,,20.39
user12,M,26.49,,2.2,1.1,931.25,664.48,0,0,0.10 (Soft Touch),80.77,507.57,,,53.31
user12,M,31.25,,3.8,1.92,568.5,437.89,0,0,0.10 (Soft Touch),11.4,509.82,,,59.51
user12,M,13.41,,3.8,2.39,1077.75,390.44,0,0,0.10 (Soft Touch),330.33,796.53,,,56.8
user12,M,29.81,1,3.71,2.56,838,460.44,0,0,0.50 (Medium Touch),330.33,796.53,,,53.5
user12,M,21.3,,4.2,2.17,954,555.94,0,0,0.10 (Soft Touch),330.33,796.53,,,54.25
user12,M,21.3,,4.2,2.17,954,555.94,0,0,0.50 (Medium Touch),188.75,248.98,,,45.8
user12,M,21.48,,5.6,4.34,1170.5,338.2,0,0,0.10 (Soft Touch),42.73,507.57,,,58.52
user12,M,22.66,,3.4,1.67,943.75,571.28,0,0,0.50 (Medium Touch),43.13,0,,,61.53
user12,M,30.48,,4,3.46,880.5,702.84,0,0,0.50 (Medium Touch),0,0,,,64.06
user12,M,37.53,2,5.11,3.55,927.38,587.99,0,0,0.10 (Soft Touch),79.9,507.57,,,26.39
user12,M,35.45,,3.6,1.67,604,564.85,0,0,0.10 (Soft Touch),80.77,0,,,25.09
user12,M,27.89,,3.6,1.34,1121.25,722.31,0,0,0.50 (Medium Touch),0,507.57,,,27.37
user12,M,26.83,,2.8,1.3,1188.75,703.6,0,0,0.50 (Medium Touch),20.18,507.57,,,46.25
user12,M,24.85,,3,1.73,1244.25,981.74,0,0,0.50 (Medium Touch),80.77,0,,,51.67
user12,M,17.49,,3.4,1.14,1040.5,755.05,0,0,0.10 (Soft Touch),330.33,796.53,,,50.25
user12,M,26.72,1,5.71,4.75,1123.83,624.76,0,0,0.50 (Medium Touch),39.77,28.45,,,54.39
user12,M,48.12,7,4.47,3.84,783.19,1159.85,0,0,0.10 (Soft Touch),330.33,796.53,,,47.57
user12,M,31.1,,3.2,1.3,991,876.04,0,0,0.50 (Medium Touch),1.18,507.57,,,66.97
user12,M,20.51,,4.6,2.41,1314.25,344.71,0,0,0.50 (Medium Touch),0,507.57,,,62.36
user12,M,35.6,1,4.29,2.75,669.5,710.43,0,0,0.50 (Medium Touch),32.45,507.57,,,60.98
user12,M,21.96,1,3.71,1.89,1345.67,795.55,0,0,0.10 (Soft Touch),44.98,507.57,,,48.11
user12,M,19.45,,3.6,3.13,1174.25,632.65,0,0,0.10 (Soft Touch),58.32,507.57,,,37.62
user12,M,21.46,,5,2.12,1332.25,248.18,0,0,0.10 (Soft Touch),67.32,0,,,53.49
user12,M,22.3,,4,2.45,1408.25,360.68,0,0,0.50 (Medium Touch),4.23,2.83,,,48.2
user12,M,23.47,,2.8,1.3,1132.25,376.7,0,0,0.50 (Medium Touch),4,4.43,,,52.69
user12,M,19.12,,3.4,2.61,1540,1087.92,0,0,0.50 (Medium Touch),9.88,0,,,62.37
user12,M,20.3,,3,1.58,1145,711.91,0,0,0.10 (Soft Touch),1.58,507.57,,,16.84
user12,M,39.4,2,4.67,3.28,689.13,543.41,0,0,0.50 (Medium Touch),50.17,49.93,,,12.99
user12,M,29.75,,2,1.73,849.25,612.21,0,0,0.50 (Medium Touch),80.77,507.57,,,8.53
user12,M,22.05,,3.6,3.13,1315.75,329.2,0,0,0.50 (Medium Touch),76.75,512.22,,,25.73
user12,M,35.5,1,4.14,2.19,854.17,359.66,0,0,0.10 (Soft Touch),330.33,796.53,,,65.24
user12,M,18.06,,2.6,1.95,864.5,226.21,0,0,0.50 (Medium Touch),80.5,524.52,,,61.06
user12,M,21.33,,3.2,2.17,1131.5,855.21,0,0,0.50 (Medium Touch),76.42,507.57,,,65.48
user12,M,40.54,8,5.22,3.54,744.47,1167.76,0,0,0.10 (Soft Touch),330.33,796.53,,,62.4
user12,M,15.64,,3,1.22,1437.25,528.57,0,0,0.50 (Medium Touch),29.67,36.72,,,31.53
user12,M,30.67,,3.2,1.3,863.75,218.66,0,0,0.50 (Medium Touch),16.45,508.25,,,44.38
user12,M,21.98,,2.8,1.3,1324.75,672.39,0,0,0.50 (Medium Touch),71.4,520,,,42.54
user12,M,25.32,1,5,3.16,881.67,523.22,0,0,0.50 (Medium Touch),30.47,507.57,,,43.76
user12,M,24.3,,2.8,1.92,680.5,367.48,0,0,0.50 (Medium Touch),82.25,25.53,,,63.23
user12,M,62.53,11,6.83,4.09,708.64,969.78,0,0,0.10 (Soft Touch),330.33,796.53,,,63.78
user12,M,41.89,10,5.6,3.86,966.05,1404.77,0,0,0.10 (Soft Touch),330.33,796.53,,,61.78
user12,M,29.75,,2.4,0.89,1054.5,718.01,0,0,0.10 (Soft Touch),29.85,512.07,,,34.35
user12,M,73.73,23,5.58,4.57,660.59,1111.95,0,0,0.10 (Soft Touch),330.33,796.53,,,32.48
user12,M,38.54,1,4.14,3.72,807,534.25,0,0,0.10 (Soft Touch),14.63,507.57,,,52.57
user12,M,28.93,,4,2.35,893.75,574.18,0,0,0.10 (Soft Touch),14.8,511.15,,,60.33
user12,M,25.07,,4,2,633.25,804.5,0,0,0.50 (Medium Touch),0,0,,,40.96
user12,M,25.1,,3.6,3.05,884,399.86,0,0,0.10 (Soft Touch),330.33,796.53,,,32.09
user12,M,23.93,,3.8,1.48,1347.5,468.77,0,0,0.50 (Medium Touch),90.1,528.47,,,31.33
user13,M,14.65,,1.33,1.37,533.2,364.7,0,0,0.10 (Soft Touch),352.45,808.17,,,43.73
user13,M,34.01,5,2.67,2.61,1247.5,2303.47,0,0,0.10 (Soft Touch),326.93,808.17,,,45.19
user13,M,21.56,,1.4,1.67,713,368.47,0,0,0.50 (Medium Touch),352.6,808.17,,,39.8
user13,M,23.53,,1.4,0.55,999.25,275.82,0,0,0.10 (Soft Touch),385.98,808.17,,,40.4
user13,M,33.05,5,2.41,2.4,1282.44,1990.51,0,0,0.50 (Medium Touch),343.22,808.17,,,43.15
user13,M,33.05,5,2.41,2.4,1282.44,1990.51,0,0,0.50 (Medium Touch),343.22,501.28,,,43.46
user13,M,20.96,,1.2,1.1,1065.75,242.59,0,0,0.10 (Soft Touch),382.08,808.17,,,42.38
user13,M,24.42,,1,0.71,829.5,126.36,0,0,0.50 (Medium Touch),334.75,808.17,,,39.78
user13,M,24.42,,1,0.71,829.5,126.36,0,0,0.50 (Medium Touch),334.75,808.17,,,40.9
user13,M,20.68,,1.2,1.3,912,284.04,0,0,0.50 (Medium Touch),316.53,808.17,,,39.38
user13,M,29.89,,1.8,1.3,911.5,660.48,0,0,0.50 (Medium Touch),352.75,808.17,,,43.52
user13,M,28.06,5,2.5,2.53,921.33,886.64,0,0,0.50 (Medium Touch),341.47,808.17,,,39.6
user13,M,17.02,,1,1,815.25,352.05,0,0,0.50 (Medium Touch),385.58,808.17,,,37.86
user13,M,23.67,,1.14,0.69,1170.83,580.54,0,0,0.50 (Medium Touch),365.65,808.17,,,34.79
user13,M,28.63,,1,0.77,1033.2,675.62,0,0,0.50 (Medium Touch),347.18,808.17,,,36.54
user13,M,49.92,5,2.76,2.46,715.94,734.79,0,0,0.50 (Medium Touch),375.53,808.17,,,38.02
user13,M,24.9,,2,1.87,921.5,413.24,0,0,0.10 (Soft Touch),412.12,808.17,,,38.4
user13,M,24.28,,1,0.71,932.5,260.77,0,0,0.50 (Medium Touch),342.92,808.17,,,39.37
user13,M,26.63,,1.4,0.55,1017.5,413.69,0,0,0.50 (Medium Touch),351.23,808.17,,,36.21
user13,M,20.36,,2.2,1.64,833.75,294.12,0,0,0.50 (Medium Touch),394.13,808.17,,,37.9
user13,M,32.85,,0.86,1.07,1167.83,1023.55,0,0,0.50 (Medium Touch),358.98,808.17,,,35.87
user13,M,38.18,,1,0.82,547.83,334.67,0,0,0.50 (Medium Touch),374.12,808.17,,,39.66
user13,M,27.83,,1.2,0.45,1007.25,273.02,0,0,0.50 (Medium Touch),370.07,808.17,,,34.88
user13,M,20.9,,1,0.71,915,347.35,0,0,0.50 (Medium Touch),337.28,808.17,,,33.05
user13,M,34.65,1,1.2,1.82,1236.21,1858.18,0,0,0.50 (Medium Touch),330.32,808.17,,,36.4
user13,M,24.18,,1.4,0.89,949.25,138.54,0,0,0.50 (Medium Touch),380.08,808.17,,,37.3
user13,M,40.76,,1.36,0.67,820,559.48,0,0,0.50 (Medium Touch),358.28,808.17,,,38.89
user13,M,24.05,,1.2,0.84,1175.75,297.92,0,0,0.10 (Soft Touch),342.3,808.17,,,36.95
user13,M,27.21,,1,1.22,990.75,415.77,0,0,0.10 (Soft Touch),322.97,668.83,,,40.24
user13,M,26.28,,1.4,0.55,598.25,465.21,0,0,0.50 (Medium Touch),333.68,808.17,,,40.37
user13,M,28.4,,1,0.71,976,586.31,0,0,0.10 (Soft Touch),361.43,660.1,,,35.41
user13,M,34.93,,0.83,0.75,640.2,383.82,0,0,0.50 (Medium Touch),300.33,808.17,,,37.98
user13,M,25.9,,1,0.71,928.25,199.36,0,0,0.50 (Medium Touch),343.42,808.17,,,38.77
user13,M,41.94,5,2.2,2.01,1043.21,1307.01,0,0,0.50 (Medium Touch),352.35,792.33,,,40.14
