User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
4327,1774.49,2,14.0,2,1,4,119,8,3,0
4394,2723.58,4,3.0,1,6,4,40,8,0,0
1127,670.48,4,4.0,2,0,4,111,11,1,0
3065,31.77,2,23.0,1,2,2,34,10,3,1
2816,1406.52,2,17.0,2,5,2,19,3,1,1
2758,3027.0,4,8.0,2,2,1,2,4,1,0
3613,3559.85,4,12.0,1,1,0,67,12,0,0
1569,4133.92,4,15.0,1,2,1,98,7,3,0
2346,4633.68,3,6.0,0,7,2,76,5,3,0
2895,2063.5,3,3.0,0,4,1,60,5,0,0
3733,3703.88,3,17.0,2,0,2,12,2,3,0
4863,49997.8,3,6.0,2,0,2,85,14,3,0
1625,292.36,2,5.0,0,5,4,11,8,0,0
4359,628.37,1,14.0,2,7,1,117,1,1,0
3901,2245.6,3,0.0,2,2,0,75,4,4,0
2686,1060.35,4,3.0,0,5,4,100,7,2,0
4009,1438.19,1,13.0,2,1,4,77,10,3,0
4710,3241.16,3,22.0,2,4,2,6,6,1,0
1154,1795.82,0,12.0,1,3,3,15,6,4,0
3537,2524.1000000000004,0,6.0,1,7,2,94,7,0,0
2409,2064.96,2,18.0,0,7,0,117,3,1,0
1784,849.0,0,4.0,1,4,3,22,10,4,0
4175,374.73,2,11.0,2,0,3,11,12,3,0
4464,1184.98,2,3.0,2,3,3,73,1,1,0
4882,293.21,2,20.0,1,0,0,47,13,0,0
1245,3094.97,1,16.0,1,0,4,27,4,4,0
4247,3979.61,1,12.0,2,3,3,27,12,0,0
4110,1702.01,0,11.0,0,5,4,43,1,0,0
2500,1938.62,1,9.0,1,7,0,84,1,0,0
2705,4081.87,3,15.0,0,0,4,5,6,1,0
3806,1116.95,2,7.0,2,1,3,15,2,4,0
1537,600.21,3,23.0,1,4,3,91,14,3,0
2890,2508.08,1,19.0,1,6,0,106,2,0,0
2841,3232.72,4,14.0,1,6,2,11,4,4,0
1920,3000.27,1,2.0,1,1,2,100,10,3,0
3455,3570.8,2,3.0,2,1,1,45,13,4,0
1524,288.47,4,4.0,0,3,3,19,8,3,0
3875,2143.87,4,4.0,0,2,4,109,13,1,0
2529,1196.66,2,15.0,2,2,0,59,3,4,0
3950,3796.81,0,12.0,1,0,0,69,3,4,0
4896,4364.29,1,9.0,0,4,3,59,2,0,0
1035,1410.27,1,4.0,2,4,3,60,4,1,0
1684,480.61,4,20.0,1,6,0,81,7,0,0
1019,1270.87,4,12.0,0,0,1,86,6,4,0
3368,524.52,2,13.0,0,0,1,21,4,1,0
4847,1615.5,2,9.0,1,1,2,119,2,4,0
3559,2693.3,0,17.0,2,2,1,50,6,1,0
1399,4868.54,4,16.0,0,4,2,70,7,4,0
3701,1999.85,1,3.0,2,0,2,37,8,3,0
1971,1104.1,2,0.0,0,4,3,70,5,0,0
2906,2524.1000000000004,3,6.0,0,0,4,27,11,1,0
3518,869.33,1,10.0,2,3,1,66,8,4,0
2166,967.03,4,10.0,0,6,4,17,11,0,0
2115,3812.52,2,17.0,0,4,3,88,2,0,0
4425,309.83,2,17.0,1,0,0,49,12,4,0
1833,4987.03,3,8.0,0,5,3,20,3,1,0
2823,2615.82,0,17.0,2,0,0,69,3,4,0
3774,2723.64,1,15.0,2,5,1,3,9,4,0
2982,49997.8,2,17.0,2,1,3,37,7,2,1
1853,3452.83,0,18.0,0,5,0,81,3,0,0
1050,2359.92,3,13.0,1,2,4,46,7,1,0
4736,1648.66,3,11.0,2,2,0,90,8,0,0
4769,1329.37,1,11.0,1,2,4,52,14,0,0
1574,4628.63,1,9.0,1,2,0,55,3,0,0
4261,1458.49,2,18.0,1,0,3,119,8,3,0
2148,2184.78,2,1.0,2,4,3,55,12,3,0
3197,1754.96,1,5.0,3,1,3,59,12,0,0
3361,435.46,1,21.0,0,7,0,65,2,4,0
3617,49997.8,2,14.0,2,1,3,10,3,0,0
4413,951.56,2,18.0,1,0,2,32,10,4,1
3352,3469.78,2,19.0,0,2,2,21,3,3,0
2715,2035.89,3,10.0,2,1,0,59,11,3,0
1681,3910.93,4,22.0,1,3,2,25,3,3,0
1837,3546.21,1,11.0,1,4,2,42,7,0,0
4854,964.29,3,1.0,0,2,3,1,14,1,0
2077,2816.77,2,18.0,3,5,4,82,10,3,0
4050,3715.83,4,4.0,1,5,1,79,14,1,0
3491,3167.05,4,18.0,0,0,1,73,7,3,0
3660,3002.08,3,18.0,2,2,2,110,2,3,0
4040,3699.36,0,8.0,0,0,4,20,11,4,0
3311,288.62,0,11.0,0,4,1,118,11,0,0
4124,3658.45,2,12.0,0,7,3,50,1,4,0
2595,1366.91,0,9.0,2,1,2,69,3,4,1
4051,2861.5,2,18.0,0,1,3,92,14,0,0
4691,1215.31,0,10.0,2,6,1,46,1,3,0
1004,4194.89,3,18.0,2,7,0,80,7,3,0
2126,2524.1000000000004,4,2.0,2,7,4,118,4,3,0
2219,3216.49,1,4.0,0,1,3,104,3,3,0
1773,3971.44,4,11.0,0,4,3,119,14,3,0
1876,4477.1,0,9.0,1,4,3,101,1,3,0
1991,3661.65,4,12.0,0,5,1,4,1,3,0
3931,748.1,0,22.0,0,6,0,118,4,4,0
4421,4273.39,2,12.0,0,4,1,86,8,1,0
1046,3094.8,1,20.0,2,4,2,29,4,1,0
3914,3049.2,2,21.0,0,0,4,22,11,4,0
3870,4607.1,1,22.0,2,3,0,36,5,1,0
3983,1247.91,2,17.0,0,3,3,47,10,0,0
4891,1201.74,2,0.0,0,3,2,18,8,4,0
3703,2568.4,4,8.0,0,1,2,1,2,1,1
1268,3755.56,1,2.0,1,5,3,38,13,0,0
1369,2238.97,4,14.0,2,3,1,19,3,4,0
1635,3171.29,2,2.0,1,2,0,46,6,0,0
2129,2265.36,4,10.0,2,3,2,25,5,1,0
2693,3053.88,0,20.0,0,1,3,112,13,4,0
2682,4112.2,2,8.0,0,5,4,107,9,3,0
1656,906.48,0,14.0,2,3,3,18,7,1,0
1119,3478.42,2,20.0,2,0,0,36,12,0,0
1830,3938.19,0,6.0,0,0,1,13,12,4,0
2810,2238.32,0,7.0,0,7,3,54,10,4,0
4675,1619.55,2,9.0,2,5,1,91,6,3,0
2081,2524.1000000000004,0,21.0,0,2,0,58,1,4,0
2974,3986.54,1,22.0,0,4,1,9,5,4,0
2369,1643.05,0,10.0,0,4,4,64,5,0,0
1740,1789.76,2,6.0,1,1,4,28,8,3,0
4545,1683.35,1,10.0,0,5,0,43,2,1,0
1116,2496.2,1,20.0,2,1,1,77,1,1,0
2853,3513.99,1,21.0,1,5,0,93,4,1,0
3838,3860.46,4,19.0,2,3,0,90,3,3,0
2150,1965.89,1,6.0,0,3,1,101,6,0,0
4464,3317.19,4,17.0,0,1,0,7,6,1,0
2931,3604.82,3,10.0,2,4,0,103,5,3,0
2012,1488.1,0,22.0,2,2,2,37,4,0,1
2664,487.62,4,5.0,2,4,0,77,11,2,0
2081,4473.86,2,11.0,1,7,2,55,12,1,0
1633,3387.19,1,22.0,0,7,3,3,9,0,0
1512,3242.31,2,9.0,0,6,1,14,10,0,0
4822,299.22,1,0.0,2,1,4,72,13,4,0
3849,4090.28,2,16.0,0,0,0,34,3,0,0
2119,2832.44,0,14.0,2,0,1,84,13,0,0
4709,4240.18,0,15.0,0,2,4,31,8,4,0
2141,2524.1000000000004,3,12.0,2,5,3,98,11,1,0
1559,4785.72,2,0.0,2,7,3,86,12,1,0
4672,4281.17,3,15.0,2,4,2,94,13,4,0
1487,59.68,2,2.0,0,1,2,100,3,4,0
4308,4429.21,0,0.0,0,5,4,61,9,3,0
4956,379.94,3,10.0,0,6,3,5,10,4,0
1896,4256.71,1,2.0,0,4,3,102,11,3,0
4343,1404.47,0,15.0,0,0,1,65,11,4,0
2212,3052.29,4,2.0,1,4,0,81,14,4,1
1703,195.15,0,0.0,1,0,3,54,3,0,0
2470,2524.1000000000004,0,7.0,2,3,3,114,13,1,0
1580,562.97,4,18.0,0,4,0,37,14,1,0
3837,2056.39,2,19.0,0,0,4,17,14,3,0
3908,4088.14,4,12.0,2,4,1,76,13,3,0
3294,3478.27,2,11.0,0,2,2,72,7,4,0
4147,35.18,3,9.0,0,3,3,45,10,0,0
1153,2018.15,3,18.0,0,3,0,77,7,4,0
2679,214.43,3,20.0,0,7,1,15,13,1,0
4506,3369.13,4,12.0,1,0,4,118,8,4,0
1996,4844.9,2,6.0,2,1,0,69,1,1,0
4157,3278.03,1,14.0,1,0,1,114,13,1,0
3744,1125.74,0,14.0,0,2,3,9,9,3,0
4356,1779.39,4,20.0,0,2,1,66,3,3,0
2243,4883.37,3,18.0,1,6,0,3,4,1,0
2092,1124.14,1,4.0,1,3,3,33,6,1,0
4118,2809.84,2,18.0,0,3,4,108,4,4,0
2008,2005.27,2,18.0,1,1,0,27,7,1,0
3141,3842.73,2,19.0,2,6,1,43,12,4,0
2773,4337.61,4,19.0,1,6,4,73,11,2,0
1957,1707.48,0,15.0,0,2,3,115,9,3,0
4059,3303.68,0,11.0,0,2,1,47,6,0,0
1452,2747.49,1,1.0,3,4,0,58,12,3,0
2227,1395.83,3,5.0,0,2,4,91,2,1,0
3959,1363.34,3,4.0,2,0,4,61,2,3,0
3265,2695.47,3,4.0,0,2,4,90,12,4,0
3521,774.24,3,21.0,1,7,1,110,4,3,0
3479,4055.0,1,10.0,1,2,1,41,4,2,0
3388,349.68,1,13.0,2,2,1,82,9,3,0
1550,477.4,2,21.0,0,6,4,14,13,3,0
2635,2524.1000000000004,4,12.0,2,4,1,70,4,1,0
2312,594.87,0,11.0,0,5,2,92,9,4,0
4325,2381.12,1,1.0,1,4,1,30,2,1,0
2757,2001.38,0,18.0,1,3,0,102,3,4,0
1356,3610.44,2,3.0,2,1,0,63,6,1,0
3070,4765.26,2,19.0,0,4,3,109,6,0,0
2785,3769.03,1,1.0,1,0,0,94,5,3,1
3569,901.35,3,3.0,1,0,4,91,1,3,0
2781,4677.93,4,8.0,2,2,3,112,5,1,0
4908,1963.71,0,7.0,1,7,3,85,7,0,0
4171,2373.58,0,11.0,0,7,1,91,8,0,0
3849,2110.77,2,6.0,2,2,0,92,5,0,0
4251,1406.33,0,20.0,0,0,4,118,10,4,0
4294,4475.75,3,12.0,0,6,3,111,12,3,0
4977,1664.53,1,18.0,2,3,2,100,4,4,0
3809,2895.09,4,11.0,0,7,1,6,8,0,0
4730,1203.97,4,11.0,1,3,2,115,12,4,0
3489,3987.89,3,3.0,0,7,3,65,3,4,0
2631,3872.12,0,16.0,2,7,4,50,9,3,0
3816,1485.08,3,21.0,1,2,2,30,14,4,0
2015,3409.36,4,17.0,0,3,1,65,10,3,0
2348,3520.85,3,21.0,0,0,3,20,11,3,0
1515,2814.74,4,14.0,2,1,3,108,11,0,0
4087,3004.99,0,3.0,2,1,3,24,6,1,0
3839,2874.4,4,21.0,1,6,0,67,6,4,0
1335,413.91,3,15.0,2,6,4,13,2,4,0
2782,3352.98,2,7.0,2,0,3,64,14,4,0
3305,2351.53,4,15.0,1,6,1,98,7,4,0
1496,2195.09,2,3.0,0,1,2,87,10,4,0
1895,4300.7,2,12.0,0,0,0,96,3,0,0
3207,121.02,2,14.0,0,3,0,33,7,4,0
4546,1260.32,3,13.0,0,1,3,90,12,4,0
1851,611.41,3,5.0,2,5,0,60,10,4,0
2687,181.53,0,12.0,0,1,2,76,10,4,0
2931,1382.01,4,12.0,0,6,1,83,11,1,0
3737,2524.1000000000004,1,20.0,0,3,0,51,5,4,0
4746,1354.79,2,10.0,0,5,4,73,10,4,0
3427,2524.1000000000004,4,16.0,2,4,4,115,3,4,0
2568,595.9,2,12.0,2,3,0,19,8,3,0
1956,3011.23,0,4.0,0,4,2,56,5,4,0
3738,4922.49,3,22.0,1,1,0,93,2,1,0
4498,1462.73,1,15.0,0,5,3,5,8,4,0
2636,4241.14,3,18.0,3,6,1,31,7,3,0
2291,4987.87,0,11.0,1,3,2,59,14,0,0
4906,2944.83,0,3.0,2,0,0,61,10,0,0
4648,1550.46,2,11.0,1,2,4,41,6,1,0
2440,3369.29,3,20.0,0,2,1,52,6,1,0
2191,4225.02,3,18.0,2,1,2,115,5,4,1
4913,860.89,1,2.0,0,2,1,71,8,1,0
2066,2265.32,4,7.0,1,6,0,69,4,4,0
4627,1599.34,0,8.0,1,0,4,104,13,4,0
1284,1420.38,2,4.0,2,4,4,10,11,4,0
3444,2524.1000000000004,1,13.0,0,1,4,29,5,4,0
1011,2111.16,3,19.0,0,5,0,102,7,3,0
2630,1698.69,2,14.0,2,5,3,14,12,1,0
4373,3019.54,0,23.0,0,5,1,106,14,4,0
4969,1100.91,0,23.0,0,6,2,110,5,3,0
4324,1153.32,4,22.0,0,1,4,68,6,3,0
3546,2603.84,3,6.0,0,4,1,43,12,3,0
1753,2049.32,0,12.0,0,6,3,31,4,3,0
3082,1478.44,2,18.0,2,5,1,91,14,4,0
3774,274.49,2,16.0,1,7,3,70,5,0,0
3896,2606.27,2,14.0,2,0,0,109,5,0,0
1089,4083.96,3,16.0,3,2,0,18,7,0,0
1775,4257.63,3,14.0,1,3,3,14,11,0,0
3652,1181.02,0,12.0,0,3,1,5,6,0,1
4993,3000.21,4,0.0,0,7,1,66,4,1,0
4017,4280.13,4,12.0,2,6,1,13,5,4,0
2625,2046.59,4,18.0,2,0,0,50,4,1,0
4069,4661.02,1,0.0,0,6,4,32,3,1,0
1417,4515.38,3,17.0,1,2,3,102,10,4,0
1114,1044.63,3,20.0,2,4,0,117,10,4,0
1616,1298.53,0,0.0,3,4,2,30,2,3,0
4974,906.31,2,13.0,0,4,1,73,11,4,0
4267,984.29,3,20.0,2,7,1,69,14,4,0
1825,4539.77,4,14.0,1,2,1,92,5,1,0
4572,4656.03,1,11.0,2,1,1,95,5,3,0
2649,264.23,2,15.0,1,0,4,45,12,0,0
2516,2970.05,2,12.0,1,1,0,40,14,4,0
4146,2823.34,1,0.0,0,3,0,116,5,4,0
1412,1955.79,1,10.0,0,1,2,117,2,0,0
4447,3160.33,3,20.0,0,6,0,88,1,3,0
4491,4737.1,1,0.0,1,5,3,112,4,4,0
1728,855.42,0,12.0,1,5,2,89,3,1,0
4348,606.45,2,10.0,1,5,3,111,3,4,0
4068,171.79,2,9.0,0,5,2,34,10,0,0
3808,1822.35,4,7.0,1,4,4,62,4,4,0
1675,1691.45,3,7.0,3,2,4,66,11,1,0
4465,2524.1000000000004,4,13.0,0,1,1,39,13,0,0
2892,2519.03,3,23.0,1,5,0,20,8,3,0
3504,3790.33,3,4.0,0,0,3,54,8,0,0
3967,1963.61,3,4.0,1,3,0,48,7,3,0
3239,1656.41,0,16.0,1,5,1,99,12,4,0
3786,4135.26,1,23.0,2,0,3,67,9,0,0
4760,4249.73,1,17.0,1,6,4,118,5,0,0
2122,1167.67,0,8.0,1,0,4,109,4,3,0
2571,1576.79,4,8.0,0,2,1,71,8,1,0
1977,4126.46,3,8.0,3,6,3,63,14,0,0
2008,401.64,0,14.0,1,2,3,67,2,0,0
3143,1632.6,4,10.0,1,7,4,111,4,4,0
2687,2244.51,1,7.0,2,6,1,13,6,0,1
3710,939.42,2,6.0,1,5,1,93,11,0,0
4261,903.67,3,14.0,2,5,4,90,5,4,0
4807,2127.19,3,2.0,0,7,0,16,2,4,0
1036,3773.84,3,10.0,0,2,2,8,9,4,0
4851,4201.96,1,9.0,0,4,1,31,11,4,0
4440,4896.28,3,15.0,2,4,4,17,6,4,0
4766,2524.1000000000004,3,12.0,0,0,3,27,6,4,0
2548,1087.33,1,8.0,0,0,1,31,8,1,0
3326,3784.37,0,12.0,2,1,3,66,8,1,0
3264,2705.29,4,12.0,0,4,3,108,5,4,0
3914,49997.8,2,21.0,0,6,3,6,12,4,0
1872,1031.92,4,19.0,1,3,3,59,9,0,0
2821,1405.99,1,21.0,0,3,0,81,6,4,1
2296,2149.3,1,13.0,0,0,1,57,10,1,0
4952,889.87,4,20.0,0,6,1,59,2,0,0
3109,4821.31,1,3.0,1,5,2,104,11,0,0
1595,542.4,2,23.0,0,4,4,118,6,4,0
2903,2524.1000000000004,3,12.0,0,5,2,107,2,2,0
1728,4210.26,0,2.0,1,0,2,102,14,3,0
2365,2118.64,2,6.0,2,2,0,6,9,1,0
1396,3700.38,1,0.0,1,3,3,112,10,1,0
1698,3359.22,0,5.0,0,7,0,58,10,0,0
4090,1070.37,4,8.0,0,1,2,91,12,3,0
3224,1698.66,3,21.0,2,7,1,93,8,0,0
2635,2568.05,4,13.0,1,4,3,113,11,3,0
1395,3191.03,0,13.0,2,6,2,110,10,4,0
3492,2716.76,3,12.0,2,3,1,23,13,0,0
4304,49997.8,4,19.0,1,6,1,103,5,2,0
4986,2218.55,0,9.0,1,7,0,96,8,3,0
1075,2493.83,3,13.0,0,2,2,34,7,3,0
1264,2174.59,1,9.0,1,4,2,105,7,0,0
3502,2708.94,3,10.0,0,1,3,8,1,1,0
2819,4440.49,0,13.0,0,2,4,11,3,3,1
1717,3165.98,2,10.0,0,5,4,62,6,3,1
3782,3614.49,0,7.0,0,1,1,42,7,3,0
4455,2989.43,2,11.0,0,0,3,115,6,4,0
4635,3216.87,4,19.0,2,5,0,84,1,3,0
1850,2893.86,1,22.0,0,7,2,91,1,4,1
4577,139.2,3,12.0,0,6,2,63,11,0,0
2390,4997.99,0,11.0,2,0,0,48,1,3,0
1143,172.88,1,16.0,1,1,0,15,1,0,0
1884,1978.76,2,12.0,1,3,0,43,2,1,0
4140,530.05,2,9.0,1,1,4,6,13,0,0
4170,489.16,0,5.0,2,5,0,24,6,0,0
1395,3968.67,2,7.0,0,6,3,32,4,0,0
4096,2132.5,1,13.0,1,5,0,116,1,3,0
3995,4006.69,1,12.0,2,0,0,18,7,0,0
3938,1367.57,1,20.0,1,0,2,50,1,0,0
2492,1286.03,0,16.0,2,0,3,61,10,1,0
4555,1259.9,2,6.0,1,1,1,2,13,4,0
4636,3082.65,2,17.0,0,3,0,77,8,1,0
4222,4075.92,4,12.0,1,3,4,34,12,1,0
2167,2264.04,3,16.0,2,4,0,70,8,0,0
3616,1899.35,3,11.0,2,3,1,22,2,4,0
2062,4868.03,2,3.0,0,4,2,31,14,1,0
3156,588.19,2,23.0,0,6,0,115,1,1,0
4764,2524.1000000000004,1,12.0,0,4,0,102,13,3,0
2065,2045.4,0,12.0,0,2,1,35,9,1,0
2209,495.14,2,16.0,1,7,0,17,14,3,0
3982,1344.66,4,12.0,0,3,3,111,2,3,0
3445,2524.1000000000004,4,10.0,2,4,2,42,3,1,0
4294,4385.39,2,12.0,0,0,0,49,10,3,0
1633,3041.21,3,12.0,2,2,4,71,1,1,0
2156,4076.02,0,11.0,1,3,1,16,9,3,0
4234,2610.16,4,6.0,2,5,3,55,9,4,0
2238,2999.55,2,5.0,1,2,1,77,10,0,0
1732,3505.77,2,9.0,0,5,4,23,4,0,0
1234,4540.52,1,0.0,2,6,0,79,4,3,0
4914,463.3,4,8.0,2,3,3,97,11,4,0
3705,1658.09,1,20.0,1,7,0,119,12,0,0
1750,2524.1000000000004,0,11.0,0,0,0,102,9,3,0
3635,4791.96,0,0.0,1,0,1,77,6,4,0
4080,4904.13,4,22.0,1,2,0,98,7,0,0
4145,3192.32,1,18.0,0,4,2,72,4,0,0
1953,972.02,3,1.0,1,3,1,106,3,0,0
3539,600.45,1,11.0,1,0,0,53,5,4,0
3960,4730.49,4,21.0,0,5,0,88,9,1,0
4324,2172.47,4,9.0,2,6,4,22,14,1,0
4301,2524.1000000000004,1,17.0,1,2,2,11,7,0,0
2542,4669.79,2,21.0,0,0,4,66,3,1,0
2197,527.1,2,7.0,2,6,4,42,3,3,0
2676,3649.21,3,5.0,3,0,0,104,13,3,0
2191,3128.19,3,9.0,2,1,0,12,7,3,0
3217,443.23,3,10.0,1,4,0,100,2,0,0
2416,1697.05,4,13.0,2,2,2,87,4,4,0
3993,753.9,4,18.0,0,2,3,104,5,0,0
3842,3024.47,2,7.0,0,4,4,26,12,3,0
3681,2388.18,1,2.0,1,1,1,39,12,1,0
2217,26.35,0,1.0,2,3,1,112,12,4,0
2540,4878.67,1,18.0,1,6,3,92,12,0,0
3076,1751.18,2,4.0,2,3,3,54,5,3,0
4236,2524.1000000000004,2,12.0,0,2,0,94,5,3,0
2445,1116.1,2,9.0,1,7,4,116,2,3,0
3386,798.29,2,0.0,1,3,1,6,6,1,0
4719,4995.69,4,15.0,0,2,4,90,2,1,0
2519,1479.07,3,14.0,2,1,2,58,7,1,0
2388,2030.54,3,5.0,0,7,1,108,8,0,0
2856,4357.42,1,11.0,1,5,1,94,8,3,0
2365,3211.23,1,8.0,0,0,4,12,10,3,0
1499,1846.63,2,23.0,1,0,4,4,1,1,0
2680,4492.15,2,17.0,1,4,3,106,1,2,0
1510,3749.87,0,23.0,2,0,2,61,13,3,0
4398,2524.1000000000004,3,5.0,1,4,0,80,14,3,1
1216,3220.48,2,20.0,2,5,3,84,9,4,0
2324,4612.38,1,11.0,0,0,2,61,1,4,0
2155,2484.82,1,17.0,2,5,0,97,3,0,0
2827,3669.39,1,1.0,1,4,2,108,11,4,0
4141,4855.66,0,15.0,1,4,0,78,5,0,0
4323,3453.62,2,14.0,2,7,3,42,13,4,0
4486,516.68,2,10.0,1,2,1,104,6,3,0
2810,1226.57,2,21.0,0,2,3,34,9,4,1
3492,2977.51,0,1.0,0,0,0,17,2,0,1
3923,1381.4,2,0.0,0,7,0,32,3,0,0
2205,4787.92,3,4.0,0,3,2,69,9,2,0
3214,2029.73,2,6.0,0,4,4,71,6,3,0
1090,2288.87,2,4.0,0,6,4,115,6,3,0
1713,3509.5,1,2.0,0,4,3,26,10,4,0
2881,2524.1000000000004,2,1.0,0,6,0,79,11,2,0
4602,1913.82,4,18.0,1,7,4,31,14,3,0
1038,387.81,0,21.0,0,7,0,53,8,1,0
4197,2984.25,1,23.0,1,2,0,51,8,0,0
4522,4338.56,0,21.0,1,6,3,61,12,1,0
1172,3430.38,4,2.0,1,2,3,108,13,4,1
1652,1910.57,1,6.0,1,7,1,74,11,1,0
1753,2524.1000000000004,1,23.0,1,0,2,64,9,0,0
2243,4082.61,4,2.0,2,4,1,56,4,4,0
4709,4709.03,4,13.0,0,1,2,45,5,0,0
2081,1944.42,3,14.0,1,7,4,1,10,4,0
2683,2524.1000000000004,1,20.0,1,4,0,71,13,0,0
3523,2056.76,0,2.0,0,5,0,16,10,0,0
1455,2513.82,2,22.0,0,0,4,12,12,4,0
1828,4183.2,4,20.0,0,7,4,35,4,4,0
1894,421.7,3,0.0,1,4,3,105,10,1,0
2384,2524.1000000000004,4,0.0,2,7,3,65,8,1,0
2958,1077.03,0,8.0,0,1,4,35,10,0,0
4072,1702.33,2,4.0,0,2,0,3,12,3,0
3434,3223.92,2,1.0,1,7,1,26,9,3,0
2996,141.01,4,11.0,2,1,1,62,3,1,0
3395,2971.16,2,19.0,0,6,1,52,8,0,0
1189,1420.79,2,13.0,0,6,2,40,6,1,0
1504,3349.07,0,4.0,0,0,0,83,4,3,0
2214,712.2,4,10.0,2,3,0,118,12,2,0
2531,3680.38,3,17.0,3,0,3,117,11,1,0
4440,3229.97,3,3.0,0,6,1,59,12,4,0
4480,4856.35,1,23.0,2,6,4,63,2,3,0
1823,4556.62,0,15.0,2,1,1,89,1,3,0
1928,1420.1,4,2.0,0,5,0,117,8,3,1
1933,141.45,2,17.0,0,0,3,87,13,4,0
2140,3278.57,0,18.0,1,6,4,97,8,2,1
1133,3016.42,4,15.0,2,4,1,113,7,0,1
3105,142.01,4,6.0,2,0,3,11,3,0,0
4627,617.77,0,8.0,2,4,4,4,9,4,0
1684,2925.59,0,20.0,1,4,2,76,11,3,0
3719,4559.58,0,1.0,0,6,2,38,8,1,0
3220,4532.97,1,10.0,2,7,2,35,12,0,0
2852,761.67,2,13.0,1,0,1,78,11,1,0
1814,1925.95,0,22.0,1,7,2,60,6,0,0
2172,220.8,1,2.0,2,2,2,23,4,1,0
1079,2349.01,3,6.0,0,7,4,113,4,0,0
3933,3766.65,1,5.0,1,0,1,58,5,0,1
4284,3950.91,2,0.0,0,0,3,42,3,0,0
1202,2497.45,3,12.0,1,6,4,58,6,0,0
3811,483.87,0,9.0,1,6,2,5,8,4,0
2252,1909.91,0,4.0,1,4,2,119,7,1,1
2699,4660.85,0,12.0,0,5,4,83,5,4,0
2250,1151.91,0,14.0,2,4,0,93,9,1,0
2682,1602.17,3,0.0,0,2,2,117,10,4,0
2555,3735.4,1,22.0,1,4,2,82,14,1,0
4512,3669.24,1,10.0,1,4,0,42,5,1,0
4473,4561.45,4,21.0,2,6,2,65,10,0,0
3094,2524.1000000000004,1,12.0,0,4,1,73,5,0,0
2256,2575.42,1,8.0,2,1,3,24,5,4,0
4376,2339.63,1,10.0,2,1,2,118,12,4,0
2549,4639.12,1,11.0,1,4,4,47,11,1,0
2166,3847.81,1,19.0,1,0,3,77,11,3,0
4486,4158.05,3,8.0,1,5,0,82,4,3,0
4584,669.83,2,20.0,0,0,0,80,14,4,0
2396,3960.27,2,12.0,2,1,3,110,9,2,0
4637,2167.73,4,4.0,0,7,1,27,2,1,0
4957,121.58,1,4.0,1,6,2,10,4,4,0
4330,305.14,0,9.0,0,3,1,107,13,1,0
3703,3391.15,2,12.0,0,0,4,105,9,0,0
1470,2524.1000000000004,0,10.0,0,1,0,32,13,1,0
4018,4341.24,4,22.0,0,7,1,72,5,4,0
2035,3672.69,0,16.0,2,5,4,115,8,0,0
2353,113.29,1,22.0,2,6,0,20,10,2,0
3783,3436.01,1,6.0,1,0,0,107,14,4,0
3831,965.8,3,4.0,0,4,4,106,14,3,0
1967,2115.8,1,12.0,1,7,2,4,3,0,0
1357,3125.55,2,6.0,2,4,2,17,1,1,0
4019,4364.23,1,4.0,1,7,3,63,1,4,0
4479,2283.21,1,3.0,2,6,0,18,14,0,0
1667,4043.41,0,8.0,1,7,4,61,8,3,0
1372,3915.91,4,19.0,1,1,0,23,14,0,1
2031,49997.8,1,4.0,0,7,4,90,13,0,0
2145,2507.4,2,11.0,0,2,3,2,13,3,0
2371,3503.92,4,5.0,0,5,0,95,12,0,0
3723,160.59,1,10.0,2,1,2,110,10,4,0
1089,4454.6,4,5.0,0,2,4,13,1,4,0
4719,3850.23,2,17.0,0,7,3,23,9,4,0
3745,1250.83,0,10.0,1,0,0,35,12,1,0
4387,4905.99,0,18.0,1,3,4,60,2,3,0
4249,901.05,3,7.0,2,0,2,56,14,3,0
1539,4570.86,2,8.0,0,2,2,27,10,1,0
3779,2524.1000000000004,1,5.0,0,3,0,68,12,0,0
1868,3816.92,1,16.0,0,0,2,102,13,0,0
1040,2284.6,3,11.0,1,1,3,14,9,4,0
1739,3683.65,2,12.0,2,0,4,80,3,1,0
4775,783.14,4,1.0,0,6,4,90,8,4,0
2946,1351.18,4,18.0,0,0,3,91,11,3,0
3549,503.79,0,17.0,1,7,0,2,5,2,0
4006,4326.39,4,4.0,0,5,3,35,10,4,0
4216,1484.98,4,5.0,0,0,3,75,1,1,0
2224,2524.1000000000004,2,12.0,2,7,3,6,12,4,0
1928,4102.0,2,16.0,2,5,4,83,5,1,0
3036,4507.58,3,15.0,3,4,0,55,9,4,0
4795,535.95,2,12.0,0,1,2,86,10,4,0
3508,4465.61,3,7.0,1,0,2,76,6,4,0
3779,990.28,3,3.0,0,2,3,44,11,2,0
3799,3685.83,1,8.0,0,0,1,101,5,1,1
1924,3645.6,4,15.0,1,0,1,78,3,4,0
3956,47.47,2,19.0,2,4,1,84,2,1,0
2581,1107.02,3,18.0,0,0,1,16,8,3,0
4618,2462.08,4,13.0,2,7,3,50,7,0,0
4324,2103.07,2,16.0,0,5,4,30,10,0,0
